Game Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
802489726,3,-0.4940285,-0.49941283,0.5005978,0.5058897
802489736,3,-0.49402922,-0.4994136,0.50059706,0.505889
802489746,3,-0.4940341,-0.49941677,0.5005941,0.5058842
802489756,3,-0.49403337,-0.4994146,0.5005963,0.5058849
802489766,3,-0.49403715,-0.49941677,0.50059414,0.50588113
802489776,3,-0.4940392,-0.49941567,0.5005952,0.5058791
802489786,3,-0.49403477,-0.49941784,0.50059295,0.50588346
802489796,3,-0.4940344,-0.4994166,0.5005943,0.5058839
802489806,3,-0.4940324,-0.499417,0.5005938,0.50588584
802489816,3,-0.49402815,-0.49941427,0.50059646,0.5058901
802489826,3,-0.4940378,-0.49941677,0.5005941,0.5058805
802489836,3,-0.4940413,-0.4994134,0.5005974,0.5058771
802489846,3,-0.4940508,-0.49941382,0.5005971,0.5058677
802489856,3,-0.49405262,-0.4994078,0.50060314,0.50586593
802489866,3,-0.49405807,-0.49941698,0.5005942,0.5058605
802489876,3,-0.494067,-0.49941814,0.500593,0.5058516
802489886,3,-0.4940707,-0.49942037,0.5005909,0.505848
802489896,3,-0.49407363,-0.49942404,0.5005874,0.505845
802489906,3,-0.494078,-0.4994189,0.5005924,0.5058407
802489916,3,-0.49408212,-0.49942592,0.5005856,0.5058366
802489926,3,-0.49407962,-0.4994278,0.50058377,0.5058391
802489936,3,-0.49407998,-0.49943212,0.5005795,0.5058387
802489946,3,-0.49408522,-0.49943605,0.50057554,0.5058334
802489956,3,-0.49408665,-0.49944222,0.5005696,0.50583196
802489966,3,-0.49409118,-0.49943998,0.5005718,0.5058275
802489976,3,-0.49409434,-0.4994434,0.5005685,0.5058243
802489986,3,-0.49409303,-0.4994471,0.5005649,0.5058256
802489996,3,-0.4940905,-0.49944547,0.5005663,0.5058281
802490006,3,-0.4940872,-0.4994468,0.50056505,0.50583136
802490017,3,-0.49408433,-0.4994513,0.5005605,0.50583416
802490027,3,-0.49408937,-0.499451,0.500561,0.50582916
802490037,3,-0.49407858,-0.49945238,0.50055945,0.5058398
802490047,3,-0.49408,-0.49945426,0.5005577,0.5058384
802490057,3,-0.49407917,-0.49946275,0.5005493,0.5058391
802490067,3,-0.49408227,-0.49946457,0.50054747,0.505836
802490077,3,-0.49408388,-0.4994674,0.5005448,0.5058344
