gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
802486840,3,1741276960667601045,0.004734202,-0.002290743,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802486850,3,1741276960677585888,0.004581486,-0.0024434591,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486860,3,1741276960687569847,0.0058032153,-0.0021380268,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486870,3,1741276960697554586,0.0044287695,-0.0024434591,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486880,3,1741276960707539430,0.004734202,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486890,3,1741276960717523388,0.0048869182,-0.0021380268,0.0029016077,0.005240746,-0.0017869712,0.0013365636
802486900,3,1741276960727648076,0.0050396346,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486910,3,1741276960737831253,0.005345067,-0.0024434591,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486920,3,1741276960748006357,0.004581486,-0.0024434591,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486930,3,1741276960758048701,0.005497783,-0.0024434591,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486940,3,1741276960768033545,0.005345067,-0.0024434591,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486950,3,1741276960778018336,0.0051923506,-0.0018325944,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486960,3,1741276960788002347,0.0044287695,-0.0015271619,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486970,3,1741276960797987190,0.0050396346,-0.0019853106,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802486980,3,1741276960807971982,0.0051923506,-0.0021380268,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486990,3,1741276960817955992,0.004581486,-0.002290743,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487000,3,1741276960827940784,0.0051923506,-0.0015271619,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487010,3,1741276960837924795,0.0050396346,-0.0025961753,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487020,3,1741276960847909638,0.0048869182,-0.002290743,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802487030,3,1741276960857894430,0.0044287695,-0.0025961753,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487040,3,1741276960867878440,0.0051923506,-0.0021380268,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487050,3,1741276960877863232,0.004734202,-0.0016798781,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487060,3,1741276960887847190,0.0044287695,-0.0019853106,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487070,3,1741276960898018753,0.005345067,-0.0021380268,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487080,3,1741276960908201930,0.0044287695,-0.0018325944,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487091,3,1741276960918364899,0.0051923506,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487101,3,1741276960928373076,0.004734202,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487111,3,1741276960938357138,0.0050396346,-0.0016798781,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487121,3,1741276960948341982,0.005497783,-0.0015271619,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802487131,3,1741276960958326722,0.0050396346,-0.0013744457,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487141,3,1741276960968310784,0.0058032153,-0.0024434591,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487151,3,1741276960978295628,0.003970621,-0.0015271619,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487161,3,1741276960988280367,0.005345067,-0.0021380268,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487171,3,1741276960998264430,0.0050396346,-0.0018325944,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487181,3,1741276961008249170,0.005345067,-0.0019853106,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487191,3,1741276961018233232,0.0048869182,-0.0019853106,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487200,3,1741276961028218076,0.0050396346,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487210,3,1741276961038202815,0.0050396346,-7.6358096E-4,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487220,3,1741276961048186878,0.005345067,-0.0019853106,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487230,3,1741276961058171722,0.0051923506,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487240,3,1741276961068156461,0.004734202,-0.0029016077,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487250,3,1741276961078140472,0.005345067,-0.0015271619,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487260,3,1741276961088125211,0.004581486,-0.002290743,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802487270,3,1741276961098109274,0.005497783,-0.0019853106,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487280,3,1741276961108094013,0.0056504994,-0.002290743,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487290,3,1741276961118078024,0.0051923506,-0.0012217296,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802487300,3,1741276961128062867,0.004581486,-0.0018325944,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802487310,3,1741276961138047711,0.0051923506,-0.0013744457,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487320,3,1741276961148032451,0.0042760535,-0.0019853106,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487330,3,1741276961158016513,0.004581486,-0.0019853106,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487340,3,1741276961168001357,0.004734202,-0.0021380268,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487350,3,1741276961177986097,0.0051923506,-0.0013744457,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487360,3,1741276961187970159,0.004734202,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487370,3,1741276961197954899,0.0056504994,-0.0016798781,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487380,3,1741276961207938961,0.004581486,-0.0019853106,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487390,3,1741276961217923805,0.004734202,-0.0018325944,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487400,3,1741276961227908545,0.0050396346,-0.0024434591,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487410,3,1741276961237892607,0.0050396346,-0.0019853106,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487420,3,1741276961247877451,0.0051923506,-0.0012217296,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487430,3,1741276961257862190,0.004734202,-0.0012217296,6.108648E-4,0.005240746,-0.0017869712,0.0013365636
802487440,3,1741276961267846253,0.0051923506,-0.0024434591,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487450,3,1741276961277830992,0.004581486,-0.0016798781,0.0025961753,0.005240746,-0.0017869712,0.0013365636
802487460,3,1741276961287815055,0.005345067,-0.0013744457,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487470,3,1741276961297799899,0.0056504994,-0.0019853106,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802487480,3,1741276961307784638,0.005345067,-0.0024434591,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802487490,3,1741276961317768701,0.0059559317,-0.0021380268,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802487500,3,1741276961327753440,0.0048869182,-0.0018325944,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487510,3,1741276961337737503,0.0051923506,-0.0010690134,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802487520,3,1741276961347722347,0.0050396346,-0.0024434591,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802487530,3,1741276961357707086,0.0056504994,-0.0015271619,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487540,3,1741276961367691149,0.0048869182,-0.0030543238,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487550,3,1741276961377675992,0.0051923506,-0.0019853106,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487560,3,1741276961387660732,0.0050396346,-0.0025961753,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487570,3,1741276961397644795,0.005497783,-0.0025961753,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802487580,3,1741276961407629534,0.004734202,-0.0016798781,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487590,3,1741276961417613597,0.004734202,-0.0016798781,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487600,3,1741276961427598440,0.0050396346,-0.002290743,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487610,3,1741276961437583180,0.005345067,-0.0025961753,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487620,3,1741276961447567242,0.003817905,-0.0029016077,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487630,3,1741276961457552086,0.0050396346,-0.0015271619,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487640,3,1741276961467536826,0.0050396346,-0.0013744457,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487650,3,1741276961477520888,0.0050396346,-0.0018325944,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802487660,3,1741276961487505732,0.0051923506,-0.0021380268,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487670,3,1741276961497490472,0.0048869182,-0.0021380268,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487680,3,1741276961507474534,0.0050396346,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487690,3,1741276961517459274,0.005345067,-0.0027488915,6.108648E-4,0.005240746,-0.0017869712,0.0013365636
802487700,3,1741276961527443336,0.0048869182,-9.162972E-4,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487710,3,1741276961537428180,0.0058032153,-0.0024434591,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487720,3,1741276961547412920,0.0050396346,-0.0013744457,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487730,3,1741276961557396982,0.0059559317,-0.0027488915,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802487740,3,1741276961567381826,0.0051923506,-0.0010690134,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487750,3,1741276961577366565,0.0051923506,-0.0018325944,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487760,3,1741276961587350628,0.005345067,-0.0016798781,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802487770,3,1741276961597335367,0.004123337,-0.0013744457,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487780,3,1741276961607319430,0.0051923506,-0.002290743,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487790,3,1741276961617304274,0.004734202,-0.0019853106,0.002290743,0.005240746,-0.0017869712,0.0013365636
802487800,3,1741276961627289013,0.0048869182,-0.0019853106,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487810,3,1741276961637273076,0.0051923506,-0.0024434591,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487820,3,1741276961647257920,0.0044287695,-0.0024434591,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487830,3,1741276961657242659,0.005345067,-0.0021380268,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487839,3,1741276961667226722,0.004123337,-0.0013744457,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487849,3,1741276961677211461,0.0059559317,-0.0019853106,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487859,3,1741276961687195524,0.0044287695,-0.0015271619,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487869,3,1741276961697180367,0.0042760535,-0.0015271619,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487879,3,1741276961707165107,0.0059559317,-0.0019853106,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802487889,3,1741276961717149170,0.0056504994,-0.002290743,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802487899,3,1741276961727134013,0.0051923506,-0.0021380268,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487909,3,1741276961737118753,0.0042760535,-0.0019853106,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487919,3,1741276961747102815,0.0051923506,-0.0018325944,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487929,3,1741276961757087659,0.0044287695,-0.002290743,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802487939,3,1741276961767072399,0.0051923506,-0.0013744457,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802487949,3,1741276961777056461,0.004734202,-0.0016798781,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802487959,3,1741276961787041201,0.005345067,-0.0015271619,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802487969,3,1741276961797025263,0.004581486,-0.0018325944,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802487979,3,1741276961807010107,0.0061086477,-0.0016798781,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802487989,3,1741276961816994847,0.0059559317,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802487999,3,1741276961826978909,0.005345067,-9.162972E-4,6.108648E-4,0.005240746,-0.0017869712,0.0013365636
802488009,3,1741276961836963753,0.005345067,-0.0027488915,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802488019,3,1741276961846948492,0.004734202,-0.0024434591,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802488029,3,1741276961856932555,0.0050396346,-0.0019853106,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802488039,3,1741276961866917295,0.0044287695,-0.0024434591,0.0019853106,0.005240746,-0.0017869712,0.0013365636
