mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
800984383,3,4.85,7.4500003,149.6,-28.0,-47.0,180.0
800984393,3,4.8625,7.4375,149.6125,-28.0,-47.0,180.0
800984402,3,4.9125,7.425,149.625,-28.0,-47.0,180.0
800984412,3,4.9375,7.425,149.6125,-28.0,-47.0,180.0
800984421,3,4.9375,7.425,149.5625,-28.0,-47.0,180.0
800984431,3,4.9500003,7.4375,149.5625,-28.0,-47.0,180.0
800984440,3,4.9375,7.4375,149.5375,-28.0,-47.0,180.0
800984450,3,4.925,7.4375,149.5125,-28.0,-47.0,180.0
800984459,3,4.8875003,7.425,149.5375,-28.0,-47.0,180.0
800984469,3,4.8625,7.4375,149.58751,-28.0,-47.0,180.0
800984478,3,4.85,7.4375,149.6,-28.0,-47.0,180.0
800984488,3,4.85,7.4375,149.6,-28.0,-47.0,180.0
800984497,3,4.85,7.4500003,149.6375,-28.0,-47.0,180.0
800984507,3,4.8375,7.4625,149.65001,-28.0,-47.0,180.0
800984516,3,4.8250003,7.475,149.6875,-28.0,-47.0,180.0
800984526,3,4.7875,7.4875,149.7375,-28.0,-47.0,180.0
800984535,3,4.7875,7.5125003,149.7625,-28.0,-47.0,180.0
800984545,3,4.775,7.5,149.7375,-28.0,-47.0,180.0
800984554,3,4.7625003,7.5125003,149.7375,-28.0,-47.0,180.0
800984564,3,4.7625003,7.5125003,149.75,-28.0,-47.0,180.0
800984573,3,4.7625003,7.5,149.7375,-28.0,-47.0,180.0
800984583,3,4.75,7.475,149.725,-28.0,-47.0,180.0
800984592,3,4.75,7.4500003,149.7,-28.0,-47.0,180.0
800984602,3,4.7625003,7.425,149.65001,-28.0,-47.0,180.0
800984611,3,4.7625003,7.3875003,149.6,-28.0,-47.0,180.0
800984621,3,4.775,7.3625,149.6125,-28.0,-47.0,180.0
800984630,3,4.7625003,7.35,149.6375,-28.0,-47.0,180.0
800984640,3,4.7375,7.3375,149.675,-28.0,-47.0,180.0
800984649,3,4.725,7.3375,149.7,-28.0,-47.0,180.0
800984659,3,4.7125,7.3625,149.71251,-28.0,-47.0,180.0
800984668,3,4.7125,7.3875003,149.725,-28.0,-47.0,180.0
800984678,3,4.7000003,7.4125,149.7375,-28.0,-47.0,180.0
800984687,3,4.6875,7.4375,149.71251,-28.0,-47.0,180.0
800984697,3,4.675,7.4500003,149.6375,-28.0,-47.0,180.0
800984706,3,4.6875,7.4500003,149.575,-28.0,-47.0,180.0
800984716,3,4.7000003,7.4500003,149.5125,-28.0,-47.0,180.0
800984725,3,4.725,7.4375,149.475,-28.0,-47.0,180.0
800984735,3,4.75,7.425,149.475,-28.0,-47.0,180.0
800984744,3,4.7625003,7.425,149.4875,-28.0,-47.0,180.0
800984754,3,4.7875,7.425,149.4875,-28.0,-47.0,180.0
800984763,3,4.7875,7.4500003,149.5,-28.0,-47.0,180.0
800984773,3,4.7875,7.4875,149.55,-28.0,-47.0,180.0
800984782,3,4.7625003,7.5375,149.5625,-28.0,-47.0,180.0
800984792,3,4.7375,7.5750003,149.575,-28.0,-47.0,180.0
800984801,3,4.7125,7.6375003,149.575,-28.0,-47.0,180.0
800984811,3,4.6875,7.65,149.5375,-28.0,-47.0,180.0
800984820,3,4.6625,7.6375003,149.5125,-28.0,-47.0,180.0
800984830,3,4.625,7.6375003,149.52501,-28.0,-47.0,180.0
800984839,3,4.6125,7.6,149.5375,-28.0,-47.0,180.0
800984849,3,4.625,7.5625,149.55,-28.0,-47.0,180.0
800984858,3,4.65,7.525,149.575,-28.0,-47.0,180.0
800984868,3,4.6875,7.4875,149.58751,-28.0,-47.0,180.0
800984877,3,4.7000003,7.4375,149.575,-28.0,-47.0,180.0
800984887,3,4.725,7.4125,149.625,-28.0,-47.0,180.0
800984896,3,4.7375,7.4,149.6375,-28.0,-47.0,180.0
800984906,3,4.75,7.4,149.6125,-28.0,-47.0,180.0
800984915,3,4.7625003,7.425,149.6375,-28.0,-47.0,180.0
800984925,3,4.725,7.4375,149.65001,-28.0,-47.0,180.0
800984934,3,4.7000003,7.4625,149.65001,-28.0,-47.0,180.0
800984944,3,4.65,7.4625,149.6625,-28.0,-47.0,180.0
800984953,3,4.6375003,7.4875,149.7,-28.0,-47.0,180.0
800984963,3,4.6125,7.4875,149.65001,-28.0,-47.0,180.0
800984972,3,4.5875,7.4875,149.625,-28.0,-47.0,180.0
800984982,3,4.5875,7.475,149.625,-28.0,-47.0,180.0
800984991,3,4.5875,7.4375,149.58751,-28.0,-47.0,180.0
800985001,3,4.6125,7.4125,149.5625,-28.0,-47.0,180.0
800985010,3,4.65,7.375,149.5375,-28.0,-47.0,180.0
800985020,3,4.7375,7.375,149.4875,-28.0,-47.0,180.0
800985029,3,4.775,7.375,149.475,-28.0,-47.0,180.0
800985039,3,4.8250003,7.4,149.52501,-28.0,-47.0,180.0
800985048,3,4.8375,7.425,149.6,-28.0,-47.0,180.0
800985058,3,4.8375,7.425,149.65001,-28.0,-47.0,180.0
800985067,3,4.8375,7.4375,149.6875,-28.0,-47.0,180.0
800985077,3,4.8250003,7.4125,149.71251,-28.0,-47.0,180.0
800985086,3,4.8125,7.4125,149.7375,-28.0,-47.0,180.0
800985096,3,4.7625003,7.425,149.8,-28.0,-47.0,180.0
800985105,3,4.7375,7.4125,149.825,-28.0,-47.0,180.0
800985115,3,4.7125,7.4125,149.83751,-28.0,-47.0,180.0
800985124,3,4.725,7.4125,149.8625,-28.0,-47.0,180.0
800985134,3,4.7625003,7.425,149.8875,-28.0,-47.0,180.0
800985143,3,4.775,7.4375,149.9375,-28.0,-47.0,180.0
800985153,3,4.8,7.4875,149.96251,-28.0,-47.0,180.0
800985162,3,4.7875,7.5,149.96251,-28.0,-47.0,180.0
800985172,3,4.7625003,7.5,149.925,-28.0,-47.0,180.0
800985181,3,4.75,7.5125003,149.875,-28.0,-47.0,180.0
